pet_name,pet_gender,pet_age,location,link,pet_breed,pet_color,pet_id,pet_hair,pet_rescue,pet_address,Spayed,Neutered,Spayed / Neutered,Shots Up to Date,Has Special Needs,Declawed,Not Good with Kids,Good with Kids,House-trained,Good with Cats,Not Good with Cats,Good with Dogs,Not Good with Dogs,Needs Experienced Adopter
"Layla,",Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/21802679-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,13008219,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,,Yes,,,,,
Daphne,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/23987117-chicago-illinois-cat,Domestic Longhair,Brown Tabby,13858307,long,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,,Yes,,,,,
Aurora,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/24026681-chicago-illinois-cat,Domestic Shorthair,All Black,13874275,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,,Yes,,,,,
Snow,Female,senior,"Chicago, IL",https://www.adoptapet.com/pet/24027377-chicago-illinois-cat,Domestic Shorthair,Cream or Ivory (Mostly),13874384,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,,Yes,,,,,
Snow,Female,senior,"Chicago, IL",https://www.adoptapet.com/pet/24027378-chicago-illinois-cat,Domestic Shorthair,Cream or Ivory (Mostly),13874383,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,,Yes,,,,,
Ashley,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/18255377-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,11467034,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,,Yes,,,,,
Sugar,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/22991064-chicago-illinois-cat,Domestic Shorthair,Gray or Blue (Mostly),13450619,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,,Yes,,,,,
Thyme,Female,kitten,"Chicago, IL",https://www.adoptapet.com/pet/23381975-chicago-illinois-kitten,Domestic Shorthair,Brown or Chocolate (Mostly),13615155,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,,Yes,,,,,
Argyle,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/6153975-chicago-illinois-cat,Domestic Shorthair,Tan or Fawn Tabby,3799558,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",,Yes,,Yes,,,,,Yes,Yes,,,,
Charlie,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/22214288-chicago-illinois-cat,Domestic Longhair,Black & White or Tuxedo,13173917,long,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",,Yes,,Yes,,,,,Yes,,,,,
Heather,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/22133874-chicago-illinois-cat,Domestic Shorthair,,13138755,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,Yes,Yes,Yes,,,,
Bruce,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/21386577-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,12846069,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",,Yes,,Yes,,,,,Yes,,,,,
skittles,Female,senior,"Chicago, IL",https://www.adoptapet.com/pet/21386579-chicago-illinois-cat,Domestic Shorthair,Tortoiseshell,12846020,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,Yes,Yes,Yes,,,,
Twix,Male,senior,"Chicago, IL",https://www.adoptapet.com/pet/21386578-chicago-illinois-cat,Domestic Shorthair,Orange or Red (Mostly),12846060,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",,Yes,,Yes,,,,,Yes,,,,,
Poppy,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/2702218-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,1654874,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",,Yes,,Yes,,,,,Yes,Yes,,,,
Penguin,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/2546844-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,843769,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",,,,,Yes,,,,Yes,,,,,
Chrissy,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/9885066-chicago-illinois-cat,Domestic Shorthair,Gray or Blue,6288817,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,,Yes,,,,,
Stripe,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/6156208-chicago-illinois-cat,Domestic Shorthair,Calico or Dilute Calico,3801038,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,,Yes,Yes,,,,
Paddy McGee,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/5322834-chicago-illinois-cat,American Shorthair,All Black,3379924,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",,Yes,,Yes,,,,,Yes,Yes,,,,
Spruce,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/18585325-chicago-illinois-cat,Domestic Shorthair,Gray or Blue,11673625,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",,Yes,,Yes,,,,,Yes,,,,,
Newbie,,adult,"Chicago, IL",https://www.adoptapet.com/pet/18624239-chicago-illinois-cat,Domestic Shorthair,Gray or Blue,11680267,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",,,Yes,Yes,,,,,Yes,,,,,
Tink,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/20435415-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,12436323,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,,Yes,Yes,,,,
Tink,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/24028718-chicago-illinois-cat,Domestic Shorthair,,13874705,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,,Yes,,,,,
Crackle,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/24027381-chicago-illinois-cat,Domestic Shorthair,Orange or Red (Mostly),13874284,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",,Yes,,Yes,,,,,Yes,,,,,
Snap,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/22214289-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,13173893,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,,Yes,,,,,
Peanut,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/13977195-chicago-illinois-cat,Domestic Shorthair,White (Mostly),9212001,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,,Yes,,,,,
Tinkerbelle,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/20709224-chicago-illinois-cat,American Shorthair,Black & White or Tuxedo,12540437,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,,Yes,Yes,,,,
KITTENS!!!!,,adult,"Chicago, IL",https://www.adoptapet.com/pet/23082313-chicago-illinois-cat,Domestic Shorthair,,13492316,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",,,Yes,Yes,,,,,Yes,,,,,
Ebi,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/23437884-chicago-illinois-cat,Calico,Calico or Dilute Calico,13638445,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,,Yes,,,,,
Paisley,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/6153974-chicago-illinois-cat,Domestic Mediumhair,Tan or Fawn (Mostly),3799412,medium,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,,Yes,Yes,,,,
Wicker,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/20709833-chicago-illinois-cat,Domestic Shorthair,Black (Mostly),12540802,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",,Yes,,Yes,Yes,,,,Yes,,,,,
Gretel,,young,"Chicago, IL",https://www.adoptapet.com/pet/18117004-chicago-illinois-cat,Domestic Shorthair,Gray or Blue (Mostly),11383671,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",,,Yes,Yes,,,,Yes,Yes,Yes,,,,
Alley Kahn,Male,"
              2 years old, ","Chicago, IL",https://www.adoptapet.com/pet/23850637-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,
Benito,Male,"
              7 years old, ","Chicago, IL",https://www.adoptapet.com/pet/24515507-chicago-illinois-cat,Domestic Longhair,Gray or Blue (Mostly),,long,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,
Parker,Male,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/25113722-chicago-illinois-cat,Domestic Shorthair,Tiger Striped,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,
Raymond,Male,"
              3 years old, ","Chicago, IL",https://www.adoptapet.com/pet/24745170-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,Yes
Oscar Montevecchio,Male,kitten,"Chicago, IL",https://www.adoptapet.com/pet/18889094-chicago-illinois-kitten,Domestic Shorthair,Black & White or Tuxedo,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,Yes,,,Yes,,Yes,,
Alistair,Male,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/24775667-chicago-illinois-cat,Domestic Shorthair,Tan or Fawn (Mostly),,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,
Chi Town,Female,"
              7 years old, ","Chicago, IL",https://www.adoptapet.com/pet/24259448-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,Yes,,
Oscar Evans,Male,"
              9 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25399024-chicago-illinois-cat,Domestic Mediumhair,Orange or Red (Mostly),,medium,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,,,,,,,,,,,
Emmie,Female,"
              3 years old, ","Chicago, IL",https://www.adoptapet.com/pet/24660839-chicago-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,
Rowan,Female,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/23312128-chicago-illinois-cat,Domestic Shorthair,Gray or Blue,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,Yes
Estella,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/18717981-chicago-illinois-cat,Domestic Shorthair,Tortoiseshell,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,
Pepperoni,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/21695999-chicago-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,
Little Bits,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/21695961-chicago-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,
Hinahina,Female,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/23307782-chicago-illinois-cat,Domestic Shorthair,Gray or Blue,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,
Mama Ava,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/23785984-chicago-illinois-cat,Domestic Shorthair,Cream or Ivory (Mostly),,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,Yes,,,,Yes
Cio Cio San,Female,"
              2 years old, ","Chicago, IL",https://www.adoptapet.com/pet/23104230-chicago-illinois-cat,Domestic Shorthair,Tan or Fawn Tabby,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,
Michigan,Male,"
              2 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25173103-chicago-illinois-cat,Domestic Shorthair,All Black,,medium,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,,,,,,,,,,,
Gabriel,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/24151542-chicago-illinois-cat,Domestic Longhair,Brown Tabby,,long,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,,,,,,,,,,,Yes
Delilah,Female,"
              11 months old, ","Chicago, IL",https://www.adoptapet.com/pet/24167261-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,
Coco,Male,"
              3 years old, ","Chicago, IL",https://www.adoptapet.com/pet/24277938-chicago-illinois-cat,Domestic Shorthair,Tiger Striped,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,
Howie,Male,"
              3 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25441882-chicago-illinois-cat,Domestic Shorthair,Orange or Red (Mostly),,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,
Mrs Cuddles,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/25337096-chicago-illinois-cat,Domestic Shorthair,Tiger Striped,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,
Vera,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/25346844-chicago-illinois-cat,Domestic Shorthair,Gray or Blue (Mostly),,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,Yes,,,,
Chom Chom,Female,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/25377331-chicago-illinois-cat,Domestic Shorthair,Tan or Fawn Tabby,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,,,,,,,,,,,,,
Oreo Finley,Male,"
              2 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25446873-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,
Achilles,Male,"
              9 years old, ","Chicago, IL",https://www.adoptapet.com/pet/19886225-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,Yes,,Yes,,
Michelline,Female,"
              2 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25490265-chicago-illinois-cat,Domestic Mediumhair,Tiger Striped,,medium,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,
Corrigan,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/25513796-chicago-illinois-cat,Domestic Shorthair,Orange or Red,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,Yes,,,,
Chester the Second,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/25281664-chicago-illinois-cat,Domestic Shorthair,Orange or Red Tabby,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,
Buddy,Male,"
              6 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25335474-chicago-illinois-cat,Domestic Shorthair,Orange or Red,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,
Elaine,Female,"
              3 years old, ","Chicago, IL",https://www.adoptapet.com/pet/24805935-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,
Annie Bananie,Female,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/25291739-chicago-illinois-cat,Domestic Shorthair,Tiger Striped,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,Yes,,,,
Mixon,Male,"
              8 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25283008-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,,,,,,,Yes,,,,Yes
Morrie,Male,"
              2 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25281598-chicago-illinois-cat,Snowshoe,Tan or Fawn (Mostly),,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,
Handsome Grey,Male,"
              8 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25253929-chicago-illinois-cat,Domestic Shorthair,Gray or Blue,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,Yes,,,,,,,Yes,,
Vernon the Second,Male,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/25248982-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,
Nala,Female,kitten,"Cicero, IL",https://www.adoptapet.com/pet/25345546-cicero-illinois-kitten,Domestic Shorthair,Brown or Chocolate (Mostly),888167,,"Private Owner (Cicero, IL)","Cicero, IL",,,,,,,,Yes,Yes,Yes,,Yes,,Yes
King,Male,young,"Cicero, IL",https://www.adoptapet.com/pet/25367945-cicero-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,892726,,"Private Owner (Cicero, IL)","Cicero, IL",,,,,,,,,,,,,,
Sage,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/21656615-chicago-illinois-cat,Domestic Shorthair,All Black,38453544,,Chicago Canine Rescue,"Chicago, IL",Yes,,,,,,,,,,,,,
Cubata,Male,adult,"Oak Pak, IL",https://www.adoptapet.com/pet/24986339-oak-pak-illinois-cat,Domestic Shorthair,Brown or Chocolate,41193275,,Animal Care League,"Oak Pak, IL",,Yes,,,,,,,Yes,,,,,
Dusky,Male,adult,"Oak Pak, IL",https://www.adoptapet.com/pet/24986340-oak-pak-illinois-cat,Domestic Shorthair,Brown or Chocolate,41193258,,Animal Care League,"Oak Pak, IL",,Yes,,,,,,,Yes,,,,,
Porter,Male,adult,"Oak Pak, IL",https://www.adoptapet.com/pet/25289439-oak-pak-illinois-cat,Domestic Shorthair,White,41631842,,Animal Care League,"Oak Pak, IL",,Yes,,,,,,,Yes,,,,,
Miss Cookie,Female,adult,"Oak Pak, IL",https://www.adoptapet.com/pet/25511548-oak-pak-illinois-cat,Domestic Shorthair,All Black,41631915,,Animal Care League,"Oak Pak, IL",Yes,,,,,,,,Yes,,,,,
Gilderoy,Male,kitten,"Oak Pak, IL",https://www.adoptapet.com/pet/23212342-oak-pak-illinois-kitten,Domestic Shorthair,Gray or Blue,39090668,,Animal Care League,"Oak Pak, IL",,Yes,,,,,,,Yes,,,,,
Odin,Male,adult,"Oak Pak, IL",https://www.adoptapet.com/pet/25510219-oak-pak-illinois-cat,Domestic Shorthair,Gray or Blue,41631937,,Animal Care League,"Oak Pak, IL",,Yes,,,,,,,Yes,,,,,
Smokey,Male,kitten,"Oak Pak, IL",https://www.adoptapet.com/pet/25511425-oak-pak-illinois-kitten,Domestic Shorthair,Gray or Blue,41739840,,Animal Care League,"Oak Pak, IL",,Yes,,,,,,,Yes,,,,,
Orion,Male,young,"Oak Pak, IL",https://www.adoptapet.com/pet/25511426-oak-pak-illinois-cat,Domestic Shorthair,White,41871569,,Animal Care League,"Oak Pak, IL",,Yes,,,,,,,Yes,,,,,
Pretzel,Female,kitten,"Oak Pak, IL",https://www.adoptapet.com/pet/24890119-oak-pak-illinois-kitten,Domestic Shorthair,All Black,40738122,,Animal Care League,"Oak Pak, IL",Yes,,,,,,,,Yes,,,,,
Tang,Male,adult,"Oak Pak, IL",https://www.adoptapet.com/pet/24828509-oak-pak-illinois-cat,Domestic Shorthair,Brown or Chocolate,41031032,,Animal Care League,"Oak Pak, IL",,Yes,,,,,,,Yes,,,,,
Kumquat,Female,kitten,"Oak Pak, IL",https://www.adoptapet.com/pet/25516700-oak-pak-illinois-kitten,Domestic Shorthair,Orange or Red,41227772,,Animal Care League,"Oak Pak, IL",Yes,,,,,,,,Yes,,,,,
Protea,Female,kitten,"Oak Pak, IL",https://www.adoptapet.com/pet/25516701-oak-pak-illinois-kitten,Domestic Shorthair,White,41387383,,Animal Care League,"Oak Pak, IL",Yes,,,,,,,,Yes,,,,,
Luna,Female,young,"Oak Park, IL",https://www.adoptapet.com/pet/23942629-oak-park-illinois-cat,Domestic Longhair,All Black,614273,,"Private Owner (Oak Park, IL)","Oak Park, IL",,,,,,,,Yes,Yes,Yes,,Yes,,
Leo,Male,young,"Oak Park, IL",https://www.adoptapet.com/pet/23942625-oak-park-illinois-cat,Domestic Longhair,All Black,614271,,"Private Owner (Oak Park, IL)","Oak Park, IL",,Yes,,,,,,Yes,Yes,,,Yes,,
Judith,Female,young,"Oak Pak, IL",https://www.adoptapet.com/pet/24165339-oak-pak-illinois-cat,Domestic Mediumhair/Domestic Shorthair,All Black,40334045,,Animal Care League,"Oak Pak, IL",Yes,,,,,,,,Yes,,,,,
Mr. Meowgi,Male,young,"Oak Pak, IL",https://www.adoptapet.com/pet/24778330-oak-pak-illinois-cat,Domestic Shorthair,Brown or Chocolate,40530524,,Animal Care League,"Oak Pak, IL",,Yes,,,,,,,Yes,,,,,
Fozzy Bear,Male,young,"Oak Pak, IL",https://www.adoptapet.com/pet/24601193-oak-pak-illinois-cat,Domestic Shorthair,Brown or Chocolate,40443657,,Animal Care League,"Oak Pak, IL",,Yes,,,,,,,Yes,,,,,
Sumatra,Female,adult,"Oak Pak, IL",https://www.adoptapet.com/pet/24975408-oak-pak-illinois-cat,Domestic Shorthair,All Black,41193111,,Animal Care League,"Oak Pak, IL",Yes,,,,,,,,Yes,,,,,
Amunet,Female,adult,"Oak Pak, IL",https://www.adoptapet.com/pet/25291990-oak-pak-illinois-cat,Domestic Shorthair,All Black,40798788,,Animal Care League,"Oak Pak, IL",Yes,,,,,,,,Yes,,,,,
Vinnie,Male,adult,"Oak Pak, IL",https://www.adoptapet.com/pet/18700120-oak-pak-illinois-cat,Domestic Shorthair,Tan or Fawn,20886459,,Animal Care League,"Oak Pak, IL",,Yes,,,,Yes,,,Yes,,,,,
Stanley,Male,adult,"Oak Pak, IL",https://www.adoptapet.com/pet/23868734-oak-pak-illinois-cat,Domestic Shorthair,Tan or Fawn,40184896,,Animal Care League,"Oak Pak, IL",,Yes,,,,,,,Yes,,,,,
Cian,Male,adult,"Oak Pak, IL",https://www.adoptapet.com/pet/24839583-oak-pak-illinois-cat,Domestic Shorthair,Tan or Fawn,40660577,,Animal Care League,"Oak Pak, IL",,Yes,,,,,,,Yes,,,,,
Paige,Female,young,"Oak Pak, IL",https://www.adoptapet.com/pet/24890501-oak-pak-illinois-cat,Domestic Shorthair,White,19411469,,Animal Care League,"Oak Pak, IL",Yes,,,,,,,,Yes,,,,,
Patchouli,Female,adult,"Oak Pak, IL",https://www.adoptapet.com/pet/25036671-oak-pak-illinois-cat,Domestic Shorthair,Gray or Blue,41193365,,Animal Care League,"Oak Pak, IL",Yes,,,,,,,,Yes,,,,,
Wyatt,Male,adult,"Oak Pak, IL",https://www.adoptapet.com/pet/24399615-oak-pak-illinois-cat,Domestic Shorthair,All Black,40583287,,Animal Care League,"Oak Pak, IL",,Yes,,,,,,,Yes,,,,,
Bastet,Female,adult,"Oak Pak, IL",https://www.adoptapet.com/pet/24892638-oak-pak-illinois-cat,Domestic Shorthair,Orange or Red,40879991,,Animal Care League,"Oak Pak, IL",Yes,,,,,,,,Yes,,,,,
Cheese,Male,kitten,"Oak Pak, IL",https://www.adoptapet.com/pet/24890120-oak-pak-illinois-kitten,Domestic Shorthair,All Black,40743037,,Animal Care League,"Oak Pak, IL",,Yes,,,,,,,Yes,,,,,
Bettie,Female,adult,"Oak Pak, IL",https://www.adoptapet.com/pet/24828012-oak-pak-illinois-cat,Domestic Shorthair,Brown or Chocolate,41031020,,Animal Care League,"Oak Pak, IL",Yes,,,,,,,,Yes,,,,,
Anoush,Female,adult,"Oak Pak, IL",https://www.adoptapet.com/pet/22140229-oak-pak-illinois-cat,Domestic Shorthair,Brown or Chocolate,38689841,,Animal Care League,"Oak Pak, IL",Yes,,,,,,,,Yes,,,,,
Padme,Female,adult,"Oak Pak, IL",https://www.adoptapet.com/pet/20530997-oak-pak-illinois-cat,Domestic Shorthair,All Black,37548488,,Animal Care League,"Oak Pak, IL",Yes,,,,,,,,Yes,,,,,
Hamilton,Male,young,"Oak Pak, IL",https://www.adoptapet.com/pet/24122965-oak-pak-illinois-cat,Domestic Shorthair,All Black,40358299,,Animal Care League,"Oak Pak, IL",,Yes,,,,,,,Yes,,,,,
Coulson,Male,young,"Oak Pak, IL",https://www.adoptapet.com/pet/25160771-oak-pak-illinois-cat,Domestic Shorthair,All Black,41159939,,Animal Care League,"Oak Pak, IL",,Yes,,,,,,,,,,,,
BB King Fisher,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/25118376-chicago-illinois-cat,Domestic Shorthair,Orange or Red,41363125,,Tree House Humane Society,"Chicago, IL",,Yes,,,,,,,,,,,,
Carter,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/21054982-chicago-illinois-cat,Domestic Shorthair,Orange or Red (Mostly),,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Charm,Male,kitten,"Chicago, IL",https://www.adoptapet.com/pet/19724617-chicago-illinois-kitten,Maine Coon,"Gray, Blue or Silver Tabby",,long,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Simba,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/21054467-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
